0,4.68,4.94,-0.31
1,4.69,4.97,-0.3366666666666666
2,4.69,5.0,-0.36
3,4.7,5.01,-0.38
4,4.7,5.0,-0.3933333333333333
5,4.7,5.0,-0.39
6,4.7,5.01,-0.39
7,4.7,5.01,-0.3866666666666666
8,4.71,5.02,-0.3833333333333333
9,4.71,5.02,-0.3866666666666666
10,4.71,5.02,-0.3866666666666666
11,4.71,5.02,-0.3833333333333333
12,4.71,5.02,-0.3833333333333333
13,4.71,5.02,-0.3833333333333333
14,4.72,5.03,-0.3833333333333333
15,4.72,5.03,-0.3833333333333333
16,4.72,5.03,-0.3833333333333333
17,4.72,5.03,-0.3833333333333333
18,4.72,5.03,-0.3833333333333333
19,4.72,5.04,-0.3833333333333333
20,4.72,5.04,-0.3833333333333333
21,4.72,5.04,-0.3866666666666666
22,4.72,5.03,-0.3866666666666666
23,4.72,5.03,-0.39
24,4.72,5.03,-0.39
25,4.72,5.04,-0.39
26,4.72,5.03,-0.3933333333333333
27,4.72,5.03,-0.3933333333333333
28,4.72,5.03,-0.3966666666666666
29,4.72,5.03,-0.4
30,4.72,5.03,-0.4
31,4.72,5.03,-0.4066666666666667
32,4.72,5.03,-0.4066666666666667
33,4.72,5.03,-0.4166666666666667
34,4.72,5.03,-0.4266666666666667
35,4.73,5.03,-0.43
36,4.73,5.03,-0.4333333333333333
37,4.74,5.03,-0.4366666666666666
38,4.75,5.03,-0.44
39,4.76,5.03,-0.4466666666666666
40,4.77,5.04,-0.45
41,4.78,5.04,-0.4533333333333333
42,4.79,5.04,-0.4533333333333333
43,4.79,5.03,-0.46
44,4.79,5.03,-0.4633333333333333
45,4.79,5.03,-0.4633333333333333
46,4.79,5.04,-0.4633333333333333
47,4.8,5.04,-0.4633333333333333
48,4.8,5.04,-0.4666666666666667
49,4.79,5.03,-0.4666666666666667
50,4.79,5.01,-0.4666666666666667
51,4.79,5.0,-0.4666666666666667
52,4.79,5.0,-0.4566666666666666
53,4.79,4.99,-0.4466666666666666
54,4.8,4.98,-0.4366666666666666
55,4.8,4.97,-0.43
56,4.8,4.97,-0.42
57,4.8,4.97,-0.4233333333333333
58,4.8,4.97,-0.4333333333333333
59,4.81,4.96,-0.4533333333333333
60,4.83,4.95,-0.47
61,4.83,4.95,-0.4766666666666667
62,4.83,4.94,-0.4833333333333333
63,4.84,4.93,-0.4833333333333333
64,4.85,4.91,-0.4866666666666667
65,4.86,4.89,-0.4933333333333333
66,4.87,4.88,-0.5033333333333333
67,4.87,4.88,-0.5066666666666667
68,4.87,4.88,-0.5133333333333333
69,4.87,4.88,-0.5133333333333333
70,4.87,4.9,-0.51
71,4.87,4.91,-0.51
72,4.86,4.91,-0.51
73,4.86,4.91,-0.51
74,4.84,4.9,-0.51
75,4.83,4.9,-0.5133333333333333
76,4.83,4.91,-0.5133333333333333
77,4.82,4.91,-0.5166666666666667
78,4.82,4.91,-0.52
79,4.82,4.91,-0.5166666666666667
80,4.82,4.91,-0.52
81,4.82,4.91,-0.52
82,4.82,4.9,-0.5233333333333333
83,4.83,4.89,-0.5266666666666666
84,4.84,4.88,-0.5266666666666666
85,4.85,4.87,-0.5233333333333333
86,4.85,4.86,-0.5233333333333333
87,4.85,4.84,-0.52
88,4.84,4.82,-0.52
89,4.83,4.79,-0.52
90,4.81,4.78,-0.52
91,4.8,4.78,-0.5233333333333333
92,4.8,4.78,-0.5333333333333333
93,4.81,4.78,-0.5466666666666666
94,4.83,4.78,-0.56
95,4.84,4.77,-0.5833333333333334
96,4.85,4.76,-0.5966666666666667
97,4.86,4.75,-0.6033333333333334
98,4.88,4.75,-0.6166666666666667
99,4.88,4.75,-0.6266666666666667
100,4.88,4.75,-0.6333333333333333
101,4.88,4.75,-0.6333333333333333
102,4.88,4.75,-0.6333333333333333
103,4.88,4.75,-0.6333333333333333
104,4.88,4.75,-0.6333333333333333
105,4.87,4.75,-0.6333333333333333
106,4.87,4.75,-0.6366666666666667
107,4.87,4.76,-0.64
108,4.88,4.77,-0.6466666666666666
109,4.88,4.78,-0.6466666666666666
110,4.89,4.82,-0.6466666666666666
111,4.89,4.84,-0.6466666666666666
112,4.89,4.87,-0.6466666666666666
113,4.89,4.88,-0.65
114,4.88,4.88,-0.65
115,4.88,4.88,-0.6566666666666666
116,4.88,4.88,-0.6666666666666666
117,4.87,4.87,-0.6666666666666666
118,4.87,4.87,-0.6666666666666666
119,4.87,4.88,-0.6666666666666666
120,4.86,4.88,-0.6666666666666666
121,4.86,4.88,-0.6633333333333333
122,4.85,4.88,-0.66
123,4.85,4.88,-0.6533333333333333
124,4.85,4.88,-0.6366666666666667
125,4.85,4.88,-0.6266666666666667
126,4.85,4.88,-0.61
127,4.85,4.88,-0.6033333333333334
128,4.86,4.88,-0.6
129,4.86,4.87,-0.5966666666666667
130,4.86,4.87,-0.5933333333333334
131,4.87,4.86,-0.5766666666666667
132,4.87,4.86,-0.5566666666666666
133,4.87,4.85,-0.55
134,4.88,4.85,-0.5266666666666666
135,4.88,4.85,-0.5233333333333333
136,4.89,4.86,-0.52
137,4.89,4.86,-0.52
138,4.89,4.87,-0.5166666666666667
139,4.89,4.87,-0.5166666666666667
140,4.89,4.87,-0.5166666666666667
141,4.89,4.87,-0.5166666666666667
142,4.89,4.86,-0.52
143,4.89,4.85,-0.52
144,4.89,4.83,-0.52
145,4.89,4.82,-0.5266666666666666
146,4.89,4.81,-0.5266666666666666
147,4.88,4.81,-0.53
148,4.87,4.8,-0.53
149,4.85,4.8,-0.53
150,4.84,4.79,-0.54
151,4.82,4.78,-0.54
152,4.8,4.78,-0.5433333333333333
153,4.78,4.77,-0.5533333333333333
154,4.76,4.76,-0.5566666666666666
155,4.74,4.75,-0.5633333333333334
156,4.72,4.75,-0.5633333333333334
157,4.7,4.75,-0.5566666666666666
158,4.67,4.74,-0.55
159,4.65,4.74,-0.54
160,4.63,4.73,-0.5366666666666666
161,4.62,4.73,-0.5366666666666666
162,4.6,4.72,-0.5366666666666666
163,4.59,4.72,-0.5366666666666666
164,4.58,4.72,-0.54
165,4.57,4.72,-0.5466666666666666
166,4.58,4.72,-0.55
167,4.58,4.72,-0.55
168,4.58,4.72,-0.55
169,4.58,4.72,-0.55
170,4.58,4.71,-0.5433333333333333
171,4.58,4.7,-0.5466666666666666
172,4.59,4.7,-0.5466666666666666
173,4.59,4.69,-0.5433333333333333
174,4.61,4.67,-0.5466666666666666
175,4.62,4.65,-0.5433333333333333
176,4.63,4.62,-0.5433333333333333
177,4.64,4.61,-0.5433333333333333
178,4.65,4.59,-0.5466666666666666
179,4.65,4.58,-0.5466666666666666
180,4.66,4.56,-0.5466666666666666
181,4.68,4.57,-0.5433333333333333
182,4.69,4.57,-0.5433333333333333
183,4.7,4.57,-0.5466666666666666
184,4.71,4.57,-0.5466666666666666
185,4.71,4.61,-0.5466666666666666
186,4.71,4.63,-0.5433333333333333
187,4.71,4.65,-0.5433333333333333
188,4.7,4.67,-0.54
189,4.69,4.67,-0.54
190,4.68,4.67,-0.5433333333333333
191,4.67,4.67,-0.5433333333333333
192,4.66,4.67,-0.5466666666666666
193,4.66,4.67,-0.5466666666666666
194,4.65,4.67,-0.55
195,4.65,4.67,-0.5533333333333333
196,4.65,4.66,-0.5566666666666666
197,4.65,4.66,-0.5566666666666666
198,4.65,4.65,-0.5566666666666666
199,4.65,4.63,-0.5566666666666666
200,4.65,4.62,-0.5533333333333333
201,4.65,4.61,-0.5466666666666666
202,4.65,4.61,-0.5433333333333333
203,4.65,4.61,-0.5433333333333333
204,4.65,4.61,-0.5433333333333333
205,4.65,4.61,-0.54
206,4.65,4.61,-0.54
207,4.65,4.61,-0.5366666666666666
208,4.65,4.61,-0.5366666666666666
209,4.65,4.61,-0.5366666666666666
210,4.65,4.61,-0.5366666666666666
211,4.65,4.61,-0.54
212,4.65,4.61,-0.54
213,4.65,4.61,-0.54
214,4.65,4.61,-0.54
215,4.65,4.62,-0.54
216,4.65,4.62,-0.54
217,4.66,4.62,-0.54
218,4.65,4.63,-0.5366666666666666
219,4.65,4.64,-0.5366666666666666
220,4.65,4.65,-0.53
221,4.65,4.66,-0.5266666666666666
222,4.66,4.66,-0.5266666666666666
223,4.68,4.66,-0.54
224,4.7,4.67,-0.5566666666666666
225,4.73,4.67,-0.57
226,4.75,4.69,-0.5733333333333334
227,4.78,4.69,-0.5633333333333334
228,4.8,4.7,-0.5633333333333334
229,4.82,4.72,-0.5533333333333333
230,4.85,4.74,-0.55
231,4.87,4.75,-0.5333333333333333
232,4.92,4.75,-0.5233333333333333
233,4.98,4.75,-0.51
234,5.05,4.73,-0.4966666666666666
235,5.12,4.73,-0.4966666666666666
236,5.2,4.71,-0.4966666666666666
237,5.25,4.69,-0.49
238,5.31,4.68,-0.5066666666666667
239,5.35,4.68,-0.5166666666666667
240,5.4,4.68,-0.52
241,5.42,4.67,-0.52
242,5.48,4.66,-0.52
243,5.5,4.65,-0.52
244,5.51,4.64,-0.5066666666666667
245,5.52,4.64,-0.5033333333333333
246,5.53,4.63,-0.5033333333333333
247,5.54,4.62,-0.5033333333333333
248,5.55,4.61,-0.5
249,5.55,4.61,-0.4966666666666666
250,5.56,4.61,-0.4966666666666666
251,5.56,4.61,-0.4966666666666666
252,5.56,4.61,-0.4966666666666666
253,5.56,4.61,-0.5
254,5.56,4.61,-0.5
255,5.56,4.62,-0.4966666666666666
256,5.56,4.62,-0.4933333333333333
257,5.56,4.63,-0.4866666666666667
258,5.56,4.63,-0.4866666666666667
259,5.55,4.63,-0.4866666666666667
260,5.55,4.64,-0.4866666666666667
261,5.55,4.64,-0.4866666666666667
262,5.54,4.64,-0.4866666666666667
263,5.54,4.65,-0.4866666666666667
264,5.54,4.66,-0.4866666666666667
265,5.54,4.66,-0.4866666666666667
266,5.54,4.67,-0.4866666666666667
267,5.54,4.67,-0.4866666666666667
268,5.53,4.66,-0.4866666666666667
269,5.51,4.64,-0.4866666666666667
270,5.5,4.63,-0.4866666666666667
271,5.49,4.62,-0.4866666666666667
272,5.48,4.62,-0.4866666666666667
273,5.46,4.62,-0.5066666666666667
274,5.43,4.62,-0.52
275,5.4,4.62,-0.53
276,5.36,4.64,-0.5266666666666666
277,5.32,4.64,-0.53
278,5.29,4.64,-0.53
279,5.24,4.64,-0.5333333333333333
280,5.19,4.65,-0.5333333333333333
281,5.16,4.67,-0.5333333333333333
282,5.15,4.67,-0.53
283,5.12,4.69,-0.53
284,5.09,4.73,-0.53
285,5.06,4.75,-0.54
286,5.04,4.78,-0.5433333333333333
287,5.03,4.78,-0.55
288,5.01,4.78,-0.5533333333333333
289,4.98,4.78,-0.56
290,4.97,4.77,-0.56
291,4.96,4.77,-0.56
292,4.94,4.77,-0.5533333333333333
293,4.94,4.77,-0.5533333333333333
294,4.94,4.77,-0.5533333333333333
295,4.93,4.76,-0.55
296,4.93,4.76,-0.55
297,4.92,4.74,-0.5433333333333333
298,4.93,4.73,-0.54
299,4.93,4.73,-0.54
300,4.93,4.74,-0.54
301,4.93,4.74,-0.54
302,4.93,4.74,-0.5333333333333333
303,4.93,4.74,-0.5333333333333333
304,4.93,4.74,-0.5333333333333333
305,4.93,4.74,-0.5333333333333333
306,4.93,4.74,-0.53
307,4.93,4.74,-0.5333333333333333
308,4.94,4.74,-0.5333333333333333
309,4.94,4.74,-0.5333333333333333
310,4.94,4.74,-0.5333333333333333
311,4.95,4.74,-0.5333333333333333
312,4.95,4.74,-0.5366666666666666
313,4.95,4.73,-0.5366666666666666
314,4.95,4.73,-0.5366666666666666
315,4.95,4.73,-0.54
316,4.95,4.74,-0.54
317,4.95,4.74,-0.54
318,4.95,4.74,-0.54
319,4.96,4.74,-0.5433333333333333
320,4.96,4.74,-0.5433333333333333
321,4.96,4.74,-0.5433333333333333
322,4.96,4.74,-0.5433333333333333
323,4.96,4.74,-0.5433333333333333
324,4.96,4.74,-0.5433333333333333
325,4.96,4.74,-0.5433333333333333
326,4.95,4.74,-0.5433333333333333
327,4.95,4.74,-0.5433333333333333
328,4.95,4.74,-0.5433333333333333
329,4.95,4.74,-0.54
330,4.95,4.74,-0.54
331,4.95,4.74,-0.54
332,4.95,4.73,-0.5366666666666666
333,4.95,4.73,-0.5333333333333333
334,4.94,4.73,-0.53
335,4.94,4.73,-0.5266666666666666
336,4.93,4.74,-0.5266666666666666
337,4.92,4.74,-0.5266666666666666
338,4.92,4.75,-0.5333333333333333
339,4.92,4.75,-0.54
340,4.91,4.75,-0.5566666666666666
341,4.91,4.74,-0.5533333333333333
342,4.91,4.74,-0.56
343,4.91,4.73,-0.5566666666666666
344,4.91,4.71,-0.56
345,4.92,4.71,-0.56
346,4.92,4.71,-0.5533333333333333
347,4.92,4.71,-0.54
348,4.93,4.71,-0.5366666666666666
349,4.95,4.71,-0.5333333333333333
350,4.99,4.72,-0.5233333333333333
351,5.03,4.74,-0.5233333333333333
352,5.07,4.75,-0.52
353,5.1,4.76,-0.51
354,5.12,4.75,-0.5066666666666667
355,5.14,4.74,-0.5066666666666667
356,5.16,4.73,-0.5066666666666667
357,5.18,4.71,-0.5066666666666667
358,5.2,4.71,-0.5066666666666667
359,5.21,4.71,-0.51
360,5.21,4.71,-0.51
361,5.22,4.71,-0.5066666666666667
362,5.22,4.71,-0.5066666666666667
363,5.22,4.7,-0.5066666666666667
364,5.22,4.7,-0.5066666666666667
365,5.22,4.7,-0.5066666666666667
366,5.23,4.7,-0.5066666666666667
367,5.23,4.7,-0.5066666666666667
368,5.24,4.7,-0.5066666666666667
369,5.24,4.7,-0.5066666666666667
370,5.23,4.7,-0.5166666666666667
371,5.22,4.71,-0.52
372,5.19,4.72,-0.52
373,5.17,4.73,-0.5233333333333333
374,5.16,4.77,-0.53
375,5.14,4.79,-0.5366666666666666
376,5.12,4.8,-0.5333333333333333
377,5.11,4.81,-0.5333333333333333
378,5.09,4.8,-0.5333333333333333
379,5.08,4.8,-0.5333333333333333
380,5.08,4.79,-0.5333333333333333
381,5.08,4.78,-0.55
382,5.08,4.77,-0.5533333333333333
383,5.07,4.76,-0.56
384,5.07,4.75,-0.57
385,5.07,4.72,-0.5666666666666667
386,5.07,4.71,-0.57
387,5.07,4.7,-0.57
388,5.07,4.7,-0.5733333333333334
389,5.06,4.69,-0.5766666666666667
390,5.05,4.69,-0.5766666666666667
391,5.05,4.68,-0.5766666666666667
392,5.05,4.68,-0.5766666666666667
393,5.05,4.68,-0.5766666666666667
394,5.05,4.69,-0.5766666666666667
395,5.05,4.7,-0.5766666666666667
396,5.05,4.71,-0.5733333333333334
397,5.05,4.72,-0.57
398,5.05,4.73,-0.57
399,5.05,4.73,-0.57
400,5.05,4.74,-0.57
401,5.06,4.74,-0.57
402,5.06,4.75,-0.57
403,5.06,4.75,-0.57
404,5.06,4.76,-0.57
405,5.06,4.76,-0.5666666666666667
406,5.06,4.76,-0.5633333333333334
407,5.06,4.76,-0.56
408,5.06,4.75,-0.5566666666666666
409,5.05,4.75,-0.5533333333333333
410,5.05,4.75,-0.55
411,5.05,4.76,-0.55
412,5.05,4.76,-0.55
413,5.04,4.77,-0.55
414,5.04,4.77,-0.55
415,5.04,4.77,-0.5466666666666666
416,5.04,4.77,-0.5433333333333333
417,5.04,4.77,-0.5333333333333333
418,5.04,4.78,-0.5266666666666666
419,5.04,4.78,-0.53
420,5.04,4.8,-0.5433333333333333
421,5.04,4.8,-0.55
422,5.06,4.8,-0.5533333333333333
423,5.09,4.8,-0.5533333333333333
424,5.11,4.8,-0.56
425,5.13,4.8,-0.5633333333333334
426,5.14,4.79,-0.5633333333333334
427,5.16,4.78,-0.5566666666666666
428,5.2,4.77,-0.5433333333333333
429,5.26,4.76,-0.5433333333333333
430,5.3,4.75,-0.5433333333333333
431,5.37,4.75,-0.5433333333333333
432,5.45,4.75,-0.5433333333333333
433,5.5,4.75,-0.5433333333333333
434,5.55,4.75,-0.5433333333333333
435,5.62,4.75,-0.55
436,5.71,4.76,-0.5733333333333334
437,5.76,4.76,-0.5833333333333334
438,5.8,4.77,-0.59
439,5.86,4.78,-0.6066666666666667
440,5.92,4.78,-0.62
441,6.0,4.8,-0.6266666666666667
442,6.07,4.86,-0.6366666666666667
443,6.11,4.89,-0.66
444,6.13,4.91,-0.6666666666666666
445,6.14,4.91,-0.67
446,6.15,4.9,-0.6833333333333333
447,6.16,4.9,-0.6833333333333333
448,6.15,4.91,-0.68
449,6.15,4.92,-0.6766666666666666
450,6.18,4.92,-0.6733333333333333
451,6.19,4.92,-0.6733333333333333
452,6.2,4.92,-0.6666666666666666
453,6.21,4.9,-0.6666666666666666
454,6.22,4.9,-0.6666666666666666
455,6.24,4.9,-0.6666666666666666
456,6.26,4.91,-0.6633333333333333
457,6.28,4.93,-0.6666666666666666
458,6.3,4.93,-0.6666666666666666
459,6.31,4.93,-0.6666666666666666
460,6.33,4.94,-0.6666666666666666
461,6.34,4.94,-0.6666666666666666
462,6.34,4.93,-0.6666666666666666
463,6.35,4.92,-0.6666666666666666
464,6.35,4.92,-0.6666666666666666
465,6.35,4.92,-0.6666666666666666
466,6.35,4.92,-0.67
467,6.35,4.92,-0.67
468,6.35,4.93,-0.67
469,6.35,4.93,-0.67
470,6.35,4.95,-0.67
471,6.35,4.95,-0.67
472,6.34,4.96,-0.67
473,6.33,4.96,-0.67
474,6.32,4.96,-0.6666666666666666
475,6.3,4.96,-0.6666666666666666
476,6.29,4.96,-0.6666666666666666
477,6.28,4.95,-0.67
478,6.26,4.92,-0.67
479,6.24,4.88,-0.6666666666666666
480,6.22,4.86,-0.6666666666666666
481,6.2,4.85,-0.6666666666666666
482,6.17,4.81,-0.6666666666666666
483,6.14,4.75,-0.6633333333333333
484,6.12,4.67,-0.6633333333333333
485,6.07,4.61,-0.6666666666666666
486,6.0,4.54,-0.6666666666666666
487,5.95,4.52,-0.6666666666666666
488,5.89,4.46,-0.6633333333333333
489,5.85,4.43,-0.6533333333333333
490,5.81,4.35,-0.6433333333333333
491,5.77,4.29,-0.63
492,5.73,4.26,-0.6233333333333333
493,5.68,4.22,-0.62
494,5.63,4.18,-0.6033333333333334
495,5.58,4.18,-0.59
496,5.53,4.19,-0.5766666666666667
497,5.49,4.21,-0.5666666666666667
498,5.42,4.23,-0.5566666666666666
499,5.37,4.26,-0.5466666666666666
500,5.32,4.34,-0.5333333333333333
501,5.27,4.4,-0.5333333333333333
502,5.23,4.46,-0.5333333333333333
503,5.18,4.5,-0.53
504,5.13,4.55,-0.5233333333333333
505,5.1,4.59,-0.52
506,5.05,4.62,-0.5233333333333333
507,5.01,4.68,-0.5266666666666666
508,4.99,4.7,-0.5466666666666666
509,4.97,4.72,-0.5633333333333334
510,4.94,4.73,-0.5633333333333334
511,4.92,4.76,-0.5666666666666667
512,4.9,4.77,-0.5666666666666667
513,4.88,4.78,-0.57
514,4.86,4.78,-0.5733333333333334
515,4.87,4.77,-0.58
516,4.87,4.77,-0.5866666666666667
517,4.86,4.76,-0.5933333333333334
518,4.85,4.75,-0.6
519,4.84,4.75,-0.5966666666666667
520,4.83,4.74,-0.5966666666666667
521,4.82,4.74,-0.5966666666666667
522,4.82,4.74,-0.5966666666666667
523,4.82,4.73,-0.5966666666666667
524,4.82,4.72,-0.6
525,4.83,4.69,-0.6
526,4.83,4.69,-0.6033333333333334
527,4.83,4.69,-0.6033333333333334
528,4.83,4.7,-0.6033333333333334
529,4.83,4.7,-0.6033333333333334
530,4.83,4.7,-0.6
531,4.83,4.7,-0.6
532,4.83,4.7,-0.5966666666666667
533,4.83,4.7,-0.5966666666666667
534,4.83,4.7,-0.5966666666666667
535,4.83,4.7,-0.5966666666666667
536,4.83,4.71,-0.5933333333333334
537,4.84,4.71,-0.59
538,4.84,4.72,-0.59
539,4.84,4.72,-0.59
540,4.84,4.72,-0.5866666666666667
541,4.84,4.74,-0.5833333333333334
542,4.84,4.74,-0.5833333333333334
543,4.84,4.74,-0.58
544,4.84,4.73,-0.5766666666666667
545,4.84,4.73,-0.5733333333333334
546,4.84,4.72,-0.5633333333333334
547,4.84,4.71,-0.56
548,4.84,4.7,-0.55
549,4.84,4.69,-0.5533333333333333
550,4.84,4.69,-0.5533333333333333
551,4.85,4.68,-0.5533333333333333
552,4.86,4.66,-0.5566666666666666
553,4.88,4.65,-0.56
554,4.9,4.63,-0.56
555,4.94,4.61,-0.57
556,4.97,4.61,-0.57
557,4.99,4.61,-0.5833333333333334
558,5.05,4.63,-0.61
559,5.12,4.64,-0.6133333333333333
560,5.16,4.66,-0.63
561,5.19,4.67,-0.63
562,5.23,4.68,-0.6333333333333333
563,5.29,4.68,-0.6533333333333333
564,5.34,4.68,-0.66
565,5.38,4.7,-0.6766666666666666
566,5.45,4.71,-0.6766666666666666
567,5.5,4.71,-0.68
568,5.56,4.7,-0.68
569,5.6,4.69,-0.6766666666666666
570,5.67,4.67,-0.6733333333333333
571,5.74,4.63,-0.6733333333333333
572,5.76,4.57,-0.67
573,5.79,4.53,-0.6566666666666666
574,5.82,4.5,-0.65
575,5.85,4.51,-0.65
576,5.89,4.52,-0.65
577,5.91,4.52,-0.65
578,5.94,4.53,-0.65
579,5.97,4.53,-0.65
580,5.98,4.54,-0.65
581,5.99,4.54,-0.65
582,6.0,4.54,-0.6466666666666666
583,6.0,4.55,-0.6466666666666666
584,6.02,4.55,-0.6433333333333333
585,6.03,4.56,-0.6433333333333333
586,6.03,4.56,-0.6433333333333333
587,6.04,4.56,-0.6433333333333333
588,6.04,4.57,-0.6433333333333333
589,6.03,4.57,-0.6433333333333333
590,6.03,4.57,-0.64
591,6.05,4.56,-0.64
592,6.07,4.54,-0.64
593,6.07,4.53,-0.64
594,6.07,4.53,-0.6366666666666667
595,6.07,4.52,-0.63
596,6.07,4.52,-0.63
597,6.07,4.52,-0.63
598,6.07,4.52,-0.63
599,6.07,4.5,-0.6333333333333333
600,6.07,4.5,-0.6366666666666667
601,6.07,4.5,-0.6366666666666667
602,6.07,4.5,-0.6366666666666667
603,6.07,4.5,-0.6366666666666667
604,6.07,4.5,-0.6366666666666667
605,6.07,4.49,-0.6366666666666667
606,6.07,4.49,-0.6366666666666667
607,6.07,4.49,-0.64
608,6.07,4.49,-0.64
609,6.07,4.49,-0.64
610,6.07,4.49,-0.6433333333333333
611,6.07,4.51,-0.6433333333333333
612,6.07,4.52,-0.6433333333333333
613,6.07,4.52,-0.6433333333333333
614,6.07,4.52,-0.64
615,6.07,4.52,-0.64
616,6.07,4.52,-0.64
617,6.07,4.51,-0.64
618,6.07,4.51,-0.64
619,6.06,4.51,-0.64
620,6.06,4.51,-0.6366666666666667
621,6.05,4.51,-0.6366666666666667
622,6.05,4.51,-0.6366666666666667
623,6.03,4.51,-0.6366666666666667
624,6.03,4.51,-0.6333333333333333
625,6.03,4.51,-0.6333333333333333
626,6.01,4.51,-0.6333333333333333
627,6.01,4.51,-0.6366666666666667
628,5.99,4.51,-0.6366666666666667
629,5.97,4.51,-0.6366666666666667
630,5.96,4.51,-0.6366666666666667
631,5.91,4.49,-0.64
632,5.87,4.46,-0.65
633,5.84,4.43,-0.6566666666666666
634,5.81,4.39,-0.66
635,5.78,4.35,-0.6666666666666666
636,5.74,4.31,-0.6733333333333333
637,5.69,4.25,-0.6733333333333333
638,5.65,4.2,-0.6666666666666666
639,5.59,4.13,-0.66
640,5.53,4.11,-0.6433333333333333
641,5.49,4.12,-0.6233333333333333
642,5.43,4.12,-0.6133333333333333
643,5.39,4.12,-0.61
644,5.33,4.13,-0.61
645,5.31,4.14,-0.6033333333333334
646,5.27,4.14,-0.5933333333333334
647,5.22,4.16,-0.58
648,5.19,4.19,-0.5733333333333334
649,5.15,4.24,-0.5666666666666667
650,5.09,4.31,-0.5466666666666666
651,5.06,4.38,-0.55
652,5.0,4.48,-0.5533333333333333
653,4.96,4.54,-0.5566666666666666
654,4.93,4.58,-0.5566666666666666
655,4.9,4.63,-0.56
656,4.87,4.65,-0.5666666666666667
657,4.85,4.68,-0.57
658,4.83,4.67,-0.5766666666666667
659,4.83,4.68,-0.5833333333333334
660,4.8,4.68,-0.5833333333333334
661,4.79,4.69,-0.58
662,4.8,4.71,-0.5766666666666667
663,4.8,4.7,-0.5866666666666667
664,4.8,4.71,-0.59
665,4.78,4.73,-0.59
666,4.78,4.75,-0.59
667,4.78,4.78,-0.5833333333333334
668,4.77,4.78,-0.58
669,4.75,4.77,-0.5766666666666667
670,4.74,4.75,-0.5766666666666667
671,4.73,4.74,-0.5733333333333334
672,4.73,4.71,-0.5733333333333334
673,4.73,4.69,-0.5733333333333334
674,4.73,4.68,-0.5733333333333334
675,4.73,4.68,-0.5733333333333334
676,4.73,4.68,-0.58
677,4.73,4.69,-0.58
678,4.74,4.69,-0.5833333333333334
679,4.75,4.69,-0.5833333333333334
680,4.76,4.7,-0.5833333333333334
681,4.78,4.7,-0.5833333333333334
682,4.8,4.7,-0.5833333333333334
683,4.81,4.7,-0.58
684,4.82,4.7,-0.58
685,4.83,4.7,-0.5766666666666667
686,4.84,4.7,-0.5766666666666667
687,4.85,4.69,-0.5766666666666667
688,4.85,4.68,-0.5733333333333334
689,4.86,4.67,-0.5733333333333334
690,4.86,4.66,-0.5733333333333334
691,4.87,4.66,-0.5733333333333334
692,4.87,4.66,-0.57
693,4.87,4.66,-0.57
694,4.87,4.65,-0.5733333333333334
695,4.87,4.66,-0.5733333333333334
